town,state,sentiment_score,number_of_posts,satisfaction_score,star_fill,x,y,score_valid
Williams, OR,0.265832222,180,3.0,100,1,1,1
Williams, OR,0.265832222,180,3.0,100,2,1,1
Williams, OR,0.265832222,180,3.0,100,3,1,1
Williams, OR,0.265832222,180,3.0,0.0,4,1,1
Williams, OR,0.265832222,180,3.0,0,5,1,1
Yonkers, NY,0.566560962,2787,3.7,100,1,1,1
Yonkers, NY,0.566560962,2787,3.7,100,2,1,1
Yonkers, NY,0.566560962,2787,3.7,100,3,1,1
Yonkers, NY,0.566560962,2787,3.7,70.00000000000001,4,1,1
Yonkers, NY,0.566560962,2787,3.7,0,5,1,1
Port Allegany, PA,0.430374696,988,3.4,100,1,1,1
Port Allegany, PA,0.430374696,988,3.4,100,2,1,1
Port Allegany, PA,0.430374696,988,3.4,100,3,1,1
Port Allegany, PA,0.430374696,988,3.4,39.99999999999999,4,1,1
Port Allegany, PA,0.430374696,988,3.4,0,5,1,1
Falls, PA,0.059163158,114,2.6,100,1,1,1
Falls, PA,0.059163158,114,2.6,100,2,1,1
Falls, PA,0.059163158,114,2.6,60.00000000000001,3,1,1
Falls, PA,0.059163158,114,2.6,0,4,1,1
Falls, PA,0.059163158,114,2.6,0,5,1,1
Lincoln University, PA,0.305398765,162,3.1,100,1,1,1
Lincoln University, PA,0.305398765,162,3.1,100,2,1,1
Lincoln University, PA,0.305398765,162,3.1,100,3,1,1
Lincoln University, PA,0.305398765,162,3.1,10.000000000000009,4,1,1
Lincoln University, PA,0.305398765,162,3.1,0,5,1,1
Delaware Water Gap, PA,0.23725,28,3.0,100,1,1,1
Delaware Water Gap, PA,0.23725,28,3.0,100,2,1,1
Delaware Water Gap, PA,0.23725,28,3.0,100,3,1,1
Delaware Water Gap, PA,0.23725,28,3.0,0.0,4,1,1
Delaware Water Gap, PA,0.23725,28,3.0,0,5,1,1
Petersburg, IN,0.252613333,45,3.0,100,1,1,1
Petersburg, IN,0.252613333,45,3.0,100,2,1,1
Petersburg, IN,0.252613333,45,3.0,100,3,1,1
Petersburg, IN,0.252613333,45,3.0,0.0,4,1,1
Petersburg, IN,0.252613333,45,3.0,0,5,1,1
Tarrs, PA,0.202723529,34,2.9,100,1,1,1
Tarrs, PA,0.202723529,34,2.9,100,2,1,1
Tarrs, PA,0.202723529,34,2.9,89.99999999999999,3,1,1
Tarrs, PA,0.202723529,34,2.9,0,4,1,1
Tarrs, PA,0.202723529,34,2.9,0,5,1,1
Lemont, IL,0.282318351,2790,3.1,100,1,1,1
Lemont, IL,0.282318351,2790,3.1,100,2,1,1
Lemont, IL,0.282318351,2790,3.1,100,3,1,1
Lemont, IL,0.282318351,2790,3.1,10.000000000000009,4,1,1
Lemont, IL,0.282318351,2790,3.1,0,5,1,1
Orem, UT,0.269394812,5166,3.0,100,1,1,1
Orem, UT,0.269394812,5166,3.0,100,2,1,1
Orem, UT,0.269394812,5166,3.0,100,3,1,1
Orem, UT,0.269394812,5166,3.0,0.0,4,1,1
Orem, UT,0.269394812,5166,3.0,0,5,1,1
Greendale, IN,0.308439145,304,3.1,100,1,1,1
Greendale, IN,0.308439145,304,3.1,100,2,1,1
Greendale, IN,0.308439145,304,3.1,100,3,1,1
Greendale, IN,0.308439145,304,3.1,10.000000000000009,4,1,1
Greendale, IN,0.308439145,304,3.1,0,5,1,1
North Mankato, MN,0.195342396,1920,2.9,100,1,1,1
North Mankato, MN,0.195342396,1920,2.9,100,2,1,1
North Mankato, MN,0.195342396,1920,2.9,89.99999999999999,3,1,1
North Mankato, MN,0.195342396,1920,2.9,0,4,1,1
North Mankato, MN,0.195342396,1920,2.9,0,5,1,1
Osseo, MN,0.309459829,117,3.1,100,1,1,1
Osseo, MN,0.309459829,117,3.1,100,2,1,1
Osseo, MN,0.309459829,117,3.1,100,3,1,1
Osseo, MN,0.309459829,117,3.1,10.000000000000009,4,1,1
Osseo, MN,0.309459829,117,3.1,0,5,1,1
Pemberton, MN,0.8974,1,4.5,100,1,1,1
Pemberton, MN,0.8974,1,4.5,100,2,1,1
Pemberton, MN,0.8974,1,4.5,100,3,1,1
Pemberton, MN,0.8974,1,4.5,100,4,1,1
Pemberton, MN,0.8974,1,4.5,50.0,5,1,1
Vine Grove, KY,0.351528702,655,3.2,100,1,1,1
Vine Grove, KY,0.351528702,655,3.2,100,2,1,1
Vine Grove, KY,0.351528702,655,3.2,100,3,1,1
Vine Grove, KY,0.351528702,655,3.2,20.000000000000018,4,1,1
Vine Grove, KY,0.351528702,655,3.2,0,5,1,1
Frisco City, AL,0.374366667,3,3.3,100,1,1,1
Frisco City, AL,0.374366667,3,3.3,100,2,1,1
Frisco City, AL,0.374366667,3,3.3,100,3,1,1
Frisco City, AL,0.374366667,3,3.3,29.999999999999982,4,1,1
Frisco City, AL,0.374366667,3,3.3,0,5,1,1
Kellyton, AL,n/a,0,0,0,1,1,0
Kellyton, AL,n/a,0,0,0,2,1,0
Kellyton, AL,n/a,0,0,0,3,1,0
Kellyton, AL,n/a,0,0,0,4,1,0
Kellyton, AL,n/a,0,0,0,5,1,0
Verbena, AL,0.404820619,97,3.3,100,1,1,1
Verbena, AL,0.404820619,97,3.3,100,2,1,1
Verbena, AL,0.404820619,97,3.3,100,3,1,1
Verbena, AL,0.404820619,97,3.3,29.999999999999982,4,1,1
Verbena, AL,0.404820619,97,3.3,0,5,1,1
Damascus, AR,0.191247863,117,2.9,100,1,1,1
Damascus, AR,0.191247863,117,2.9,100,2,1,1
Damascus, AR,0.191247863,117,2.9,89.99999999999999,3,1,1
Damascus, AR,0.191247863,117,2.9,0,4,1,1
Damascus, AR,0.191247863,117,2.9,0,5,1,1
Geneva, AL,0.289750847,177,3.1,100,1,1,1
Geneva, AL,0.289750847,177,3.1,100,2,1,1
Geneva, AL,0.289750847,177,3.1,100,3,1,1
Geneva, AL,0.289750847,177,3.1,10.000000000000009,4,1,1
Geneva, AL,0.289750847,177,3.1,0,5,1,1
Savage, MN,0.271908784,2516,3.0,100,1,1,1
Savage, MN,0.271908784,2516,3.0,100,2,1,1
Savage, MN,0.271908784,2516,3.0,100,3,1,1
Savage, MN,0.271908784,2516,3.0,0.0,4,1,1
Savage, MN,0.271908784,2516,3.0,0,5,1,1
Falcon, MO,0.345237711,533,3.2,100,1,1,1
Falcon, MO,0.345237711,533,3.2,100,2,1,1
Falcon, MO,0.345237711,533,3.2,100,3,1,1
Falcon, MO,0.345237711,533,3.2,20.000000000000018,4,1,1
Falcon, MO,0.345237711,533,3.2,0,5,1,1
Milwaukee, WI,0.223382832,4456,2.9,100,1,1,1
Milwaukee, WI,0.223382832,4456,2.9,100,2,1,1
Milwaukee, WI,0.223382832,4456,2.9,89.99999999999999,3,1,1
Milwaukee, WI,0.223382832,4456,2.9,0,4,1,1
Milwaukee, WI,0.223382832,4456,2.9,0,5,1,1
Irwin, PA,0.242929751,6894,3.0,100,1,1,1
Irwin, PA,0.242929751,6894,3.0,100,2,1,1
Irwin, PA,0.242929751,6894,3.0,100,3,1,1
Irwin, PA,0.242929751,6894,3.0,0.0,4,1,1
Irwin, PA,0.242929751,6894,3.0,0,5,1,1
Cambridge, MN,0.302623992,3472,3.1,100,1,1,1
Cambridge, MN,0.302623992,3472,3.1,100,2,1,1
Cambridge, MN,0.302623992,3472,3.1,100,3,1,1
Cambridge, MN,0.302623992,3472,3.1,10.000000000000009,4,1,1
Cambridge, MN,0.302623992,3472,3.1,0,5,1,1
Watervliet, MI,0.293612,100,3.1,100,1,1,1
Watervliet, MI,0.293612,100,3.1,100,2,1,1
Watervliet, MI,0.293612,100,3.1,100,3,1,1
Watervliet, MI,0.293612,100,3.1,10.000000000000009,4,1,1
Watervliet, MI,0.293612,100,3.1,0,5,1,1
Afton, MN,0.326147101,138,3.2,100,1,1,1
Afton, MN,0.326147101,138,3.2,100,2,1,1
Afton, MN,0.326147101,138,3.2,100,3,1,1
Afton, MN,0.326147101,138,3.2,20.000000000000018,4,1,1
Afton, MN,0.326147101,138,3.2,0,5,1,1
East Peoria, IL,0.17075,16,2.8,100,1,1,1
East Peoria, IL,0.17075,16,2.8,100,2,1,1
East Peoria, IL,0.17075,16,2.8,79.99999999999999,3,1,1
East Peoria, IL,0.17075,16,2.8,0,4,1,1
East Peoria, IL,0.17075,16,2.8,0,5,1,1
Fort Mill, SC,0.306694056,13072,3.1,100,1,1,1
Fort Mill, SC,0.306694056,13072,3.1,100,2,1,1
Fort Mill, SC,0.306694056,13072,3.1,100,3,1,1
Fort Mill, SC,0.306694056,13072,3.1,10.000000000000009,4,1,1
Fort Mill, SC,0.306694056,13072,3.1,0,5,1,1
Danville, KY,0.268884491,1051,3.0,100,1,1,1
Danville, KY,0.268884491,1051,3.0,100,2,1,1
Danville, KY,0.268884491,1051,3.0,100,3,1,1
Danville, KY,0.268884491,1051,3.0,0.0,4,1,1
Danville, KY,0.268884491,1051,3.0,0,5,1,1
Meade, KS,0,3,2.4,100,1,1,1
Meade, KS,0,3,2.4,100,2,1,1
Meade, KS,0,3,2.4,39.99999999999999,3,1,1
Meade, KS,0,3,2.4,0,4,1,1
Meade, KS,0,3,2.4,0,5,1,1
Turon, KS,0.47985,2,3.5,100,1,1,1
Turon, KS,0.47985,2,3.5,100,2,1,1
Turon, KS,0.47985,2,3.5,100,3,1,1
Turon, KS,0.47985,2,3.5,50.0,4,1,1
Turon, KS,0.47985,2,3.5,0,5,1,1
Fort Campbell, KY,0.162317476,103,2.8,100,1,1,1
Fort Campbell, KY,0.162317476,103,2.8,100,2,1,1
Fort Campbell, KY,0.162317476,103,2.8,79.99999999999999,3,1,1
Fort Campbell, KY,0.162317476,103,2.8,0,4,1,1
Fort Campbell, KY,0.162317476,103,2.8,0,5,1,1
Richfield, MN,0.275192131,521,3.1,100,1,1,1
Richfield, MN,0.275192131,521,3.1,100,2,1,1
Richfield, MN,0.275192131,521,3.1,100,3,1,1
Richfield, MN,0.275192131,521,3.1,10.000000000000009,4,1,1
Richfield, MN,0.275192131,521,3.1,0,5,1,1
Silver Grove, KY,n/a,0,0,0,1,1,0
Silver Grove, KY,n/a,0,0,0,2,1,0
Silver Grove, KY,n/a,0,0,0,3,1,0
Silver Grove, KY,n/a,0,0,0,4,1,0
Silver Grove, KY,n/a,0,0,0,5,1,0
Pine Valley, UT,0.26465,262,3.0,100,1,1,1
Pine Valley, UT,0.26465,262,3.0,100,2,1,1
Pine Valley, UT,0.26465,262,3.0,100,3,1,1
Pine Valley, UT,0.26465,262,3.0,0.0,4,1,1
Pine Valley, UT,0.26465,262,3.0,0,5,1,1
North Plains, OR,n/a,0,0,0,1,1,0
North Plains, OR,n/a,0,0,0,2,1,0
North Plains, OR,n/a,0,0,0,3,1,0
North Plains, OR,n/a,0,0,0,4,1,0
North Plains, OR,n/a,0,0,0,5,1,0
Pauline, SC,0.076756098,82,2.6,100,1,1,1
Pauline, SC,0.076756098,82,2.6,100,2,1,1
Pauline, SC,0.076756098,82,2.6,60.00000000000001,3,1,1
Pauline, SC,0.076756098,82,2.6,0,4,1,1
Pauline, SC,0.076756098,82,2.6,0,5,1,1
Killen, AL,0.223152086,935,2.9,100,1,1,1
Killen, AL,0.223152086,935,2.9,100,2,1,1
Killen, AL,0.223152086,935,2.9,89.99999999999999,3,1,1
Killen, AL,0.223152086,935,2.9,0,4,1,1
Killen, AL,0.223152086,935,2.9,0,5,1,1
Liverpool, PA,0.456672549,102,3.5,100,1,1,1
Liverpool, PA,0.456672549,102,3.5,100,2,1,1
Liverpool, PA,0.456672549,102,3.5,100,3,1,1
Liverpool, PA,0.456672549,102,3.5,50.0,4,1,1
Liverpool, PA,0.456672549,102,3.5,0,5,1,1
Greenville, NC,0.329869821,1786,3.2,100,1,1,1
Greenville, NC,0.329869821,1786,3.2,100,2,1,1
Greenville, NC,0.329869821,1786,3.2,100,3,1,1
Greenville, NC,0.329869821,1786,3.2,20.000000000000018,4,1,1
Greenville, NC,0.329869821,1786,3.2,0,5,1,1
Camp Hill, PA,0.305761394,8680,3.1,100,1,1,1
Camp Hill, PA,0.305761394,8680,3.1,100,2,1,1
Camp Hill, PA,0.305761394,8680,3.1,100,3,1,1
Camp Hill, PA,0.305761394,8680,3.1,10.000000000000009,4,1,1
Camp Hill, PA,0.305761394,8680,3.1,0,5,1,1
Columbus, PA,0.332058909,550,3.2,100,1,1,1
Columbus, PA,0.332058909,550,3.2,100,2,1,1
Columbus, PA,0.332058909,550,3.2,100,3,1,1
Columbus, PA,0.332058909,550,3.2,20.000000000000018,4,1,1
Columbus, PA,0.332058909,550,3.2,0,5,1,1
Oak Point, TX,0.24592024,998,3.0,100,1,1,1
Oak Point, TX,0.24592024,998,3.0,100,2,1,1
Oak Point, TX,0.24592024,998,3.0,100,3,1,1
Oak Point, TX,0.24592024,998,3.0,0.0,4,1,1
Oak Point, TX,0.24592024,998,3.0,0,5,1,1
Scottdale, PA,0.165038596,114,2.8,100,1,1,1
Scottdale, PA,0.165038596,114,2.8,100,2,1,1
Scottdale, PA,0.165038596,114,2.8,79.99999999999999,3,1,1
Scottdale, PA,0.165038596,114,2.8,0,4,1,1
Scottdale, PA,0.165038596,114,2.8,0,5,1,1
West Leechburg, PA,0.139368,100,2.7,100,1,1,1
West Leechburg, PA,0.139368,100,2.7,100,2,1,1
West Leechburg, PA,0.139368,100,2.7,70.00000000000001,3,1,1
West Leechburg, PA,0.139368,100,2.7,0,4,1,1
West Leechburg, PA,0.139368,100,2.7,0,5,1,1
Charleston, WV,0.278033333,6,3.1,100,1,1,1
Charleston, WV,0.278033333,6,3.1,100,2,1,1
Charleston, WV,0.278033333,6,3.1,100,3,1,1
Charleston, WV,0.278033333,6,3.1,10.000000000000009,4,1,1
Charleston, WV,0.278033333,6,3.1,0,5,1,1
Long Grove, IL,0.333292303,1533,3.2,100,1,1,1
Long Grove, IL,0.333292303,1533,3.2,100,2,1,1
Long Grove, IL,0.333292303,1533,3.2,100,3,1,1
Long Grove, IL,0.333292303,1533,3.2,20.000000000000018,4,1,1
Long Grove, IL,0.333292303,1533,3.2,0,5,1,1
Methuen, MA,0.370390044,1356,3.3,100,1,1,1
Methuen, MA,0.370390044,1356,3.3,100,2,1,1
Methuen, MA,0.370390044,1356,3.3,100,3,1,1
Methuen, MA,0.370390044,1356,3.3,29.999999999999982,4,1,1
Methuen, MA,0.370390044,1356,3.3,0,5,1,1
Stephenville, TX,0.391516514,654,3.3,100,1,1,1
Stephenville, TX,0.391516514,654,3.3,100,2,1,1
Stephenville, TX,0.391516514,654,3.3,100,3,1,1
Stephenville, TX,0.391516514,654,3.3,29.999999999999982,4,1,1
Stephenville, TX,0.391516514,654,3.3,0,5,1,1
Watauga, TX,0.262836711,1648,3.0,100,1,1,1
Watauga, TX,0.262836711,1648,3.0,100,2,1,1
Watauga, TX,0.262836711,1648,3.0,100,3,1,1
Watauga, TX,0.262836711,1648,3.0,0.0,4,1,1
Watauga, TX,0.262836711,1648,3.0,0,5,1,1
Gaffney, SC,0.280782112,1515,3.1,100,1,1,1
Gaffney, SC,0.280782112,1515,3.1,100,2,1,1
Gaffney, SC,0.280782112,1515,3.1,100,3,1,1
Gaffney, SC,0.280782112,1515,3.1,10.000000000000009,4,1,1
Gaffney, SC,0.280782112,1515,3.1,0,5,1,1
Gallant, AL,n/a,0,0,0,1,1,0
Gallant, AL,n/a,0,0,0,2,1,0
Gallant, AL,n/a,0,0,0,3,1,0
Gallant, AL,n/a,0,0,0,4,1,0
Gallant, AL,n/a,0,0,0,5,1,0
De Kalb, MO,0.173057143,7,2.8,100,1,1,1
De Kalb, MO,0.173057143,7,2.8,100,2,1,1
De Kalb, MO,0.173057143,7,2.8,79.99999999999999,3,1,1
De Kalb, MO,0.173057143,7,2.8,0,4,1,1
De Kalb, MO,0.173057143,7,2.8,0,5,1,1
Edmond, OK,0.284943703,13411,3.1,100,1,1,1
Edmond, OK,0.284943703,13411,3.1,100,2,1,1
Edmond, OK,0.284943703,13411,3.1,100,3,1,1
Edmond, OK,0.284943703,13411,3.1,10.000000000000009,4,1,1
Edmond, OK,0.284943703,13411,3.1,0,5,1,1
Avella, PA,0.129569565,46,2.7,100,1,1,1
Avella, PA,0.129569565,46,2.7,100,2,1,1
Avella, PA,0.129569565,46,2.7,70.00000000000001,3,1,1
Avella, PA,0.129569565,46,2.7,0,4,1,1
Avella, PA,0.129569565,46,2.7,0,5,1,1
Adams, WI,0.26995,4,3.0,100,1,1,1
Adams, WI,0.26995,4,3.0,100,2,1,1
Adams, WI,0.26995,4,3.0,100,3,1,1
Adams, WI,0.26995,4,3.0,0.0,4,1,1
Adams, WI,0.26995,4,3.0,0,5,1,1
Conemaugh, PA,0.403966038,106,3.3,100,1,1,1
Conemaugh, PA,0.403966038,106,3.3,100,2,1,1
Conemaugh, PA,0.403966038,106,3.3,100,3,1,1
Conemaugh, PA,0.403966038,106,3.3,29.999999999999982,4,1,1
Conemaugh, PA,0.403966038,106,3.3,0,5,1,1
Duncansville, PA,0.359820595,874,3.2,100,1,1,1
Duncansville, PA,0.359820595,874,3.2,100,2,1,1
Duncansville, PA,0.359820595,874,3.2,100,3,1,1
Duncansville, PA,0.359820595,874,3.2,20.000000000000018,4,1,1
Duncansville, PA,0.359820595,874,3.2,0,5,1,1
Emporium, PA,0.099733333,18,2.7,100,1,1,1
Emporium, PA,0.099733333,18,2.7,100,2,1,1
Emporium, PA,0.099733333,18,2.7,70.00000000000001,3,1,1
Emporium, PA,0.099733333,18,2.7,0,4,1,1
Emporium, PA,0.099733333,18,2.7,0,5,1,1
Rillton, PA,0.869225641,78,4.4,100,1,1,1
Rillton, PA,0.869225641,78,4.4,100,2,1,1
Rillton, PA,0.869225641,78,4.4,100,3,1,1
Rillton, PA,0.869225641,78,4.4,100,4,1,1
Rillton, PA,0.869225641,78,4.4,40.000000000000036,5,1,1
Edgeworth, PA,0.1918572,1000,2.9,100,1,1,1
Edgeworth, PA,0.1918572,1000,2.9,100,2,1,1
Edgeworth, PA,0.1918572,1000,2.9,89.99999999999999,3,1,1
Edgeworth, PA,0.1918572,1000,2.9,0,4,1,1
Edgeworth, PA,0.1918572,1000,2.9,0,5,1,1
Westwood, KS,0.34064564,2007,3.2,100,1,1,1
Westwood, KS,0.34064564,2007,3.2,100,2,1,1
Westwood, KS,0.34064564,2007,3.2,100,3,1,1
Westwood, KS,0.34064564,2007,3.2,20.000000000000018,4,1,1
Westwood, KS,0.34064564,2007,3.2,0,5,1,1
San Marcos, TX,0.382617965,1258,3.3,100,1,1,1
San Marcos, TX,0.382617965,1258,3.3,100,2,1,1
San Marcos, TX,0.382617965,1258,3.3,100,3,1,1
San Marcos, TX,0.382617965,1258,3.3,29.999999999999982,4,1,1
San Marcos, TX,0.382617965,1258,3.3,0,5,1,1
North Scituate, RI,0.265401342,149,3.0,100,1,1,1
North Scituate, RI,0.265401342,149,3.0,100,2,1,1
North Scituate, RI,0.265401342,149,3.0,100,3,1,1
North Scituate, RI,0.265401342,149,3.0,0.0,4,1,1
North Scituate, RI,0.265401342,149,3.0,0,5,1,1
Oakland, RI,0.132447788,113,2.7,100,1,1,1
Oakland, RI,0.132447788,113,2.7,100,2,1,1
Oakland, RI,0.132447788,113,2.7,70.00000000000001,3,1,1
Oakland, RI,0.132447788,113,2.7,0,4,1,1
Oakland, RI,0.132447788,113,2.7,0,5,1,1
Osakis, MN,0.166644444,18,2.8,100,1,1,1
Osakis, MN,0.166644444,18,2.8,100,2,1,1
Osakis, MN,0.166644444,18,2.8,79.99999999999999,3,1,1
Osakis, MN,0.166644444,18,2.8,0,4,1,1
Osakis, MN,0.166644444,18,2.8,0,5,1,1
Dewees Island, SC,0.7845,1,4.2,100,1,1,1
Dewees Island, SC,0.7845,1,4.2,100,2,1,1
Dewees Island, SC,0.7845,1,4.2,100,3,1,1
Dewees Island, SC,0.7845,1,4.2,100,4,1,1
Dewees Island, SC,0.7845,1,4.2,20.000000000000018,5,1,1
Greer, SC,0.286169286,15173,3.1,100,1,1,1
Greer, SC,0.286169286,15173,3.1,100,2,1,1
Greer, SC,0.286169286,15173,3.1,100,3,1,1
Greer, SC,0.286169286,15173,3.1,10.000000000000009,4,1,1
Greer, SC,0.286169286,15173,3.1,0,5,1,1
Avon, CT,0.209803774,53,2.9,100,1,1,1
Avon, CT,0.209803774,53,2.9,100,2,1,1
Avon, CT,0.209803774,53,2.9,89.99999999999999,3,1,1
Avon, CT,0.209803774,53,2.9,0,4,1,1
Avon, CT,0.209803774,53,2.9,0,5,1,1
Joplin, MO,0.250098532,5585,3.0,100,1,1,1
Joplin, MO,0.250098532,5585,3.0,100,2,1,1
Joplin, MO,0.250098532,5585,3.0,100,3,1,1
Joplin, MO,0.250098532,5585,3.0,0.0,4,1,1
Joplin, MO,0.250098532,5585,3.0,0,5,1,1
Ash Grove, MO,0.160678571,14,2.8,100,1,1,1
Ash Grove, MO,0.160678571,14,2.8,100,2,1,1
Ash Grove, MO,0.160678571,14,2.8,79.99999999999999,3,1,1
Ash Grove, MO,0.160678571,14,2.8,0,4,1,1
Ash Grove, MO,0.160678571,14,2.8,0,5,1,1
Easton, PA,0.256868073,12378,3.0,100,1,1,1
Easton, PA,0.256868073,12378,3.0,100,2,1,1
Easton, PA,0.256868073,12378,3.0,100,3,1,1
Easton, PA,0.256868073,12378,3.0,0.0,4,1,1
Easton, PA,0.256868073,12378,3.0,0,5,1,1
Houston, TX,0.281746177,15696,3.1,100,1,1,1
Houston, TX,0.281746177,15696,3.1,100,2,1,1
Houston, TX,0.281746177,15696,3.1,100,3,1,1
Houston, TX,0.281746177,15696,3.1,10.000000000000009,4,1,1
Houston, TX,0.281746177,15696,3.1,0,5,1,1
Bremen, IN,0.183155803,9220,2.8,100,1,1,1
Bremen, IN,0.183155803,9220,2.8,100,2,1,1
Bremen, IN,0.183155803,9220,2.8,79.99999999999999,3,1,1
Bremen, IN,0.183155803,9220,2.8,0,4,1,1
Bremen, IN,0.183155803,9220,2.8,0,5,1,1
Trevorton, PA,n/a,0,0,0,1,1,0
Trevorton, PA,n/a,0,0,0,2,1,0
Trevorton, PA,n/a,0,0,0,3,1,0
Trevorton, PA,n/a,0,0,0,4,1,0
Trevorton, PA,n/a,0,0,0,5,1,0
Billerica, MA,0.187418143,9800,2.9,100,1,1,1
Billerica, MA,0.187418143,9800,2.9,100,2,1,1
Billerica, MA,0.187418143,9800,2.9,89.99999999999999,3,1,1
Billerica, MA,0.187418143,9800,2.9,0,4,1,1
Billerica, MA,0.187418143,9800,2.9,0,5,1,1
Frisco, TX,0.290153401,691,3.1,100,1,1,1
Frisco, TX,0.290153401,691,3.1,100,2,1,1
Frisco, TX,0.290153401,691,3.1,100,3,1,1
Frisco, TX,0.290153401,691,3.1,10.000000000000009,4,1,1
Frisco, TX,0.290153401,691,3.1,0,5,1,1
Parker, CO,0.404460918,14439,3.3,100,1,1,1
Parker, CO,0.404460918,14439,3.3,100,2,1,1
Parker, CO,0.404460918,14439,3.3,100,3,1,1
Parker, CO,0.404460918,14439,3.3,29.999999999999982,4,1,1
Parker, CO,0.404460918,14439,3.3,0,5,1,1
Prospect, PA,0.167945679,162,2.8,100,1,1,1
Prospect, PA,0.167945679,162,2.8,100,2,1,1
Prospect, PA,0.167945679,162,2.8,79.99999999999999,3,1,1
Prospect, PA,0.167945679,162,2.8,0,4,1,1
Prospect, PA,0.167945679,162,2.8,0,5,1,1
Verona, PA,0.293119313,1864,3.1,100,1,1,1
Verona, PA,0.293119313,1864,3.1,100,2,1,1
Verona, PA,0.293119313,1864,3.1,100,3,1,1
Verona, PA,0.293119313,1864,3.1,10.000000000000009,4,1,1
Verona, PA,0.293119313,1864,3.1,0,5,1,1
Washington, MI,0.307222469,1304,3.1,100,1,1,1
Washington, MI,0.307222469,1304,3.1,100,2,1,1
Washington, MI,0.307222469,1304,3.1,100,3,1,1
Washington, MI,0.307222469,1304,3.1,10.000000000000009,4,1,1
Washington, MI,0.307222469,1304,3.1,0,5,1,1
Erhard, MN,n/a,0,0,0,1,1,0
Erhard, MN,n/a,0,0,0,2,1,0
Erhard, MN,n/a,0,0,0,3,1,0
Erhard, MN,n/a,0,0,0,4,1,0
Erhard, MN,n/a,0,0,0,5,1,0
Monticello, MN,0.262800175,2861,3.0,100,1,1,1
Monticello, MN,0.262800175,2861,3.0,100,2,1,1
Monticello, MN,0.262800175,2861,3.0,100,3,1,1
Monticello, MN,0.262800175,2861,3.0,0.0,4,1,1
Monticello, MN,0.262800175,2861,3.0,0,5,1,1
Greeley, CO,0.329260883,1314,3.2,100,1,1,1
Greeley, CO,0.329260883,1314,3.2,100,2,1,1
Greeley, CO,0.329260883,1314,3.2,100,3,1,1
Greeley, CO,0.329260883,1314,3.2,20.000000000000018,4,1,1
Greeley, CO,0.329260883,1314,3.2,0,5,1,1
Wylie, TX,0.336083502,4049,3.2,100,1,1,1
Wylie, TX,0.336083502,4049,3.2,100,2,1,1
Wylie, TX,0.336083502,4049,3.2,100,3,1,1
Wylie, TX,0.336083502,4049,3.2,20.000000000000018,4,1,1
Wylie, TX,0.336083502,4049,3.2,0,5,1,1
Dodge Center, MN,0.056705882,34,2.6,100,1,1,1
Dodge Center, MN,0.056705882,34,2.6,100,2,1,1
Dodge Center, MN,0.056705882,34,2.6,60.00000000000001,3,1,1
Dodge Center, MN,0.056705882,34,2.6,0,4,1,1
Dodge Center, MN,0.056705882,34,2.6,0,5,1,1
Berea, KY,0.311285024,2751,3.1,100,1,1,1
Berea, KY,0.311285024,2751,3.1,100,2,1,1
Berea, KY,0.311285024,2751,3.1,100,3,1,1
Berea, KY,0.311285024,2751,3.1,10.000000000000009,4,1,1
Berea, KY,0.311285024,2751,3.1,0,5,1,1
Wingo, KY,n/a,0,0,0,1,1,0
Wingo, KY,n/a,0,0,0,2,1,0
Wingo, KY,n/a,0,0,0,3,1,0
Wingo, KY,n/a,0,0,0,4,1,0
Wingo, KY,n/a,0,0,0,5,1,0
Tooele, UT,0.304416903,846,3.1,100,1,1,1
Tooele, UT,0.304416903,846,3.1,100,2,1,1
Tooele, UT,0.304416903,846,3.1,100,3,1,1
Tooele, UT,0.304416903,846,3.1,10.000000000000009,4,1,1
Tooele, UT,0.304416903,846,3.1,0,5,1,1
West Greenwich, RI,0.311488298,282,3.1,100,1,1,1
West Greenwich, RI,0.311488298,282,3.1,100,2,1,1
West Greenwich, RI,0.311488298,282,3.1,100,3,1,1
West Greenwich, RI,0.311488298,282,3.1,10.000000000000009,4,1,1
West Greenwich, RI,0.311488298,282,3.1,0,5,1,1
Haskell, OK,0.090179592,98,2.6,100,1,1,1
Haskell, OK,0.090179592,98,2.6,100,2,1,1
Haskell, OK,0.090179592,98,2.6,60.00000000000001,3,1,1
Haskell, OK,0.090179592,98,2.6,0,4,1,1
Haskell, OK,0.090179592,98,2.6,0,5,1,1
Arvada, CO,0.321582736,997779,3.2,100,1,1,1
Arvada, CO,0.321582736,997779,3.2,100,2,1,1
Arvada, CO,0.321582736,997779,3.2,100,3,1,1
Arvada, CO,0.321582736,997779,3.2,20.000000000000018,4,1,1
Arvada, CO,0.321582736,997779,3.2,0,5,1,1
Coaldale, PA,0.134152727,110,2.7,100,1,1,1
Coaldale, PA,0.134152727,110,2.7,100,2,1,1
Coaldale, PA,0.134152727,110,2.7,70.00000000000001,3,1,1
Coaldale, PA,0.134152727,110,2.7,0,4,1,1
Coaldale, PA,0.134152727,110,2.7,0,5,1,1
Fargo, ND,0.514178,100,3.6,100,1,1,1
Fargo, ND,0.514178,100,3.6,100,2,1,1
Fargo, ND,0.514178,100,3.6,100,3,1,1
Fargo, ND,0.514178,100,3.6,60.00000000000001,4,1,1
Fargo, ND,0.514178,100,3.6,0,5,1,1
Hershey, PA,0.3103332,3500,3.1,100,1,1,1
